0.6526694187749331, 3072575461.350085
0.6560716810584255, 3125520472.7338176
0.6594739433419179, 3179377804.8288517
0.6630434782608695, 3225222402.4670477
0.6662784679089027, 3291922383.133474
0.669680730192395, 3350713114.72254
0.6730829924758874, 3406349198.5173264
0.6764852547593799, 3460773848.933494
0.6798875170428723, 3526928178.9464903
0.6832897793263647, 3594347080.286769
0.6866920416098571, 3663054725.8337097
0.6900943038933495, 3735378984.337688
0.6934965661768419, 3804435260.2781463
0.6968988284603344, 3879550971.0223756
0.7003010907438267, 3963476901.9321685
0.7037033530273191, 4046721646.854626
0.7071056153108115, 4139367055.6833086
0.7105078775943039, 4223700075.0995297
0.7139101398777963, 4328398951.120351
0.7173124021612887, 4427493063.687234
0.720714664444781, 4534445983.733817
0.7241169267282734, 4643982516.434754
0.7275191890117659, 4756165072.936455
0.7309214512952583, 4871057572.022718
0.7343237135787507, 4985649429.589628
0.7377259758622431, 5115542370.184027
0.7411282381457355, 5229430842.926064
0.7445305004292279, 5365675109.478619
0.7479327627127204, 5498681748.933757
0.7513350249962127, 5648904986.674673
0.7547372872797051, 5788932448.932256
0.7581395495631975, 5936091163.953946
0.7615418118466899, 6090746309.248778
0.7649440741301823, 6257144670.276184
0.7683463364136747, 6432055015.497694
0.771748598697167, 6599631687.669885
0.7751508609806594, 6779932728.044102
0.7785531232641519, 6973756950.697247
0.7819553855476443, 7164279042.388606
0.7853576478311367, 7369090929.462003
0.7887599101146291, 7575084286.873699
0.7921621723981215, 7796447532.030957
0.7955644346816139, 8019331805.808714
0.7989666969651064, 8263864946.742638
0.8023689592485987, 8521108739.884995
0.8057712215320911, 8780942543.356575
0.8091734838155835, 9043120021.925982
0.8125757460990759, 9330374158.658272
0.8159780083825683, 9632692420.773355
0.8193802706660607, 9950942001.193644
0.8227825329495531, 10273367601.823732
0.8261847952330454, 10638999880.484068
0.8295870575165379, 10997277255.071865
0.8329893198000303, 11360610653.389925
0.8363915820835227, 11779460189.270706
0.8397938443670151, 12206221114.394058
0.8431961066505075, 12640644237.644855
0.846598368934, 13122864910.376959
0.8500006312174924, 13631886960.695564
0.8534028935009847, 14134475219.449318
0.8568051557844771, 14691795521.345633
0.8602074180679695, 15299374206.525923
0.8636096803514619, 15932079286.78502
0.8670119426349543, 16631932922.169855
0.8704142049184467, 17341124394.432472
0.8738164672019391, 18114042727.586014
0.8772187294854314, 18956455139.428844
0.8806209917689238, 19825812683.621593
0.8840232540524163, 20786259443.314995
0.8874255163359087, 21766367211.872124
0.8908277786194011, 22863088746.672394
0.8942300409028935, 24044712547.48271
0.897632303186386, 25349870828.641857
0.9010345654698784, 26758862556.81404
0.9044368277533708, 28281034002.248985
0.9078390900368631, 29963627742.31326
0.9112413523203555, 31824748168.182373
0.9146436146038479, 33801467722.0803
0.9180458768873403, 36100810933.01136
0.9214481391708327, 38532792884.9576
0.9248504014543251, 41306566601.93867
0.9282526637378175, 44471603303.98753
0.9316549260213098, 47967831052.413635
0.9350571883048023, 51994849295.96316
0.9384594505882947, 56603807490.330215
0.9418617128717871, 61926126342.06227
0.9452639751552796, 67916243631.84886
0.948666237438772, 75224497639.9667
0.9520684997222644, 83731309328.03185
0.9554707620057568, 93950427110.57552
0.9588730242892491, 106462223085.5416
0.9622752865727415, 121686517113.68724
0.9655229005706206, 140070523631.75076
0.9686158662828864, 162701804693.53647
0.9715541837095389, 189504823978.3951
0.974183204564965, 220914289796.1637
0.976348280563551, 257681877049.3747
0.9785133565621371, 310852192129.86804
0.9808330808463364, 360497504265.5958
0.9828435085593092, 417943522862.7335
0.9846992879866687, 489029985859.9972
0.9864004191284149, 573767125921.9376
0.9879469019845478, 677009799464.079
0.9893387365550674, 801823005865.1677
0.990730571125587, 940031141068.559
0.991304347826087, 1079778208228.8152
0.9925863505529465, 1265194643379.464
0.9933905216381356, 1499001747840.264
0.9942874816946927, 1812526634756.612
0.9950310559006211, 2133557444776.067
0.9956793162652124, 2626211461266.608
0.9962732919254658, 3124319301424.007
0.9968944099378882, 3832640700426.892
0.9975350956925719, 4709386665030.897
0.9976897439781851, 5545461542649.03
0.9980763646922184, 6491681093315.441
0.9986756267989698, 7602063121665.093
0.999236226834318, 8686024321838.78
0.9990683229813664, 9547647090723.365
0.9993788819875776, 10502897464289.068
